Vehicle,Origin,Destination,Time
16775,32,18,0.766667
16776,54,18,0.766667
16777,49,18,0.766667
16778,48,18,0.766667
16779,9,18,0.766667
16780,19,18,0.766667
16781,22,18,0.766667
16782,34,18,0.766667
16783,16,18,0.766667
16784,56,18,0.766667
16785,11,18,0.766667
16786,21,18,0.766667
16787,23,18,0.766667
16788,55,18,0.766667
16789,3,19,0.766667
16790,12,19,0.766667
16791,24,19,0.766667
16792,18,19,0.766667
16793,32,19,0.766667
16794,54,19,0.766667
16795,49,19,0.766667
16796,22,19,0.516667
16797,34,19,0.766667
16798,3,21,0.766667
16799,2,21,0.766667
16800,8,21,0.766667
16801,18,21,0.766667
16802,32,21,0.766667
16803,48,21,0.766667
16804,34,21,0.766667
16805,6,21,0.766667
16806,11,21,0.766667
16807,55,21,0.766667
16808,12,22,0.766667
16809,24,22,0.766667
16810,0,22,0.766667
16811,2,22,0.766667
16812,18,22,0.766667
16813,54,22,0.766667
16814,48,22,0.766667
16815,9,22,0.766667
16816,19,22,0.566667
16817,33,22,0.600000
16818,34,22,0.766667
16819,16,22,0.766667
16820,56,22,0.766667
16821,55,22,0.766667
16822,3,23,0.766667
16823,2,23,0.766667
16824,18,23,0.766667
16825,32,23,0.766667
16826,48,23,0.766667
16827,56,23,0.766667
16828,11,23,0.766667
16829,21,23,0.566667
16830,3,24,0.766667
16831,12,24,0.766667
16832,24,24,0.000000
16833,0,24,0.766667
16834,2,24,0.766667
16835,8,24,0.766667
16836,18,24,0.766667
16837,32,24,0.766667
16838,54,24,0.766667
16839,49,24,0.766667
16840,48,24,0.766667
16841,19,24,0.766667
16842,22,24,0.766667
16843,33,24,0.433333
16844,34,24,0.766667
16845,46,24,0.766667
16846,6,24,0.766667
16847,16,24,0.766667
16848,56,24,0.766667
16849,11,24,0.766667
16850,37,24,0.766667
16851,24,32,0.766667
16852,54,32,0.766667
16853,49,32,0.766667
16854,48,32,0.766667
16855,22,32,0.766667
16856,46,32,0.766667
16857,56,32,0.766667
16858,37,32,0.666667
16859,55,32,0.766667
16860,0,33,0.766667
16861,32,33,0.766667
16862,54,33,0.766667
16863,19,33,0.766667
16864,22,33,0.766667
16865,34,33,0.766667
16866,24,34,0.766667
16867,8,34,0.766667
16868,54,34,0.766667
16869,49,34,0.766667
16870,48,34,0.766667
16871,33,34,0.566667
16872,46,34,0.766667
16873,56,34,0.766667
16874,37,34,0.766667
16875,12,37,0.766667
16876,24,37,0.766667
16877,0,37,0.766667
16878,2,37,0.766667
16879,32,37,0.766667
16880,54,37,0.766667
16881,49,37,0.766667
16882,48,37,0.433333
16883,19,37,0.766667
16884,22,37,0.766667
16885,34,37,0.766667
16886,46,37,0.766667
16887,56,37,0.766667
16888,11,37,0.766667
16889,23,37,0.766667
16890,12,46,0.766667
16891,24,46,0.766667
16892,0,46,0.766667
16893,32,46,0.766667
16894,54,46,0.766667
16895,49,46,0.766667
16896,9,46,0.766667
16897,33,46,0.733333
16898,3,48,0.766667
16899,24,48,0.766667
16900,0,48,0.766667
16901,2,48,0.766667
16902,8,48,0.766667
16903,18,48,0.766667
16904,49,48,0.766667
16905,9,48,0.766667
16906,19,48,0.766667
16907,22,48,0.766667
16908,56,48,0.766667
16909,11,48,0.766667
16910,21,48,0.766667
16911,23,48,0.766667
16912,37,48,0.466667
16913,3,53,0.766667
16914,49,53,0.766667
16915,22,53,0.766667
16916,46,53,0.633333
16917,37,53,0.766667
16918,3,54,0.766667
16919,12,54,0.766667
16920,24,54,0.766667
16921,0,54,0.766667
16922,18,54,0.766667
16923,32,54,0.766667
16924,49,54,0.766667
16925,48,54,0.766667
16926,9,54,0.766667
16927,19,54,0.766667
16928,22,54,0.766667
16929,33,54,0.766667
16930,34,54,0.766667
16931,46,54,0.766667
16932,16,54,0.766667
16933,56,54,0.766667
16934,11,54,0.766667
16935,37,54,0.766667
16936,3,55,0.766667
16937,12,55,0.766667
16938,32,55,0.766667
16939,48,55,0.766667
16940,9,55,0.766667
16941,16,55,0.766667
16942,56,55,0.766667
16943,3,56,0.766667
16944,24,56,0.766667
16945,0,56,0.766667
16946,2,56,0.766667
16947,8,56,0.766667
16948,18,56,0.766667
16949,32,56,0.766667
16950,54,56,0.766667
16951,1,56,0.766667
16952,49,56,0.766667
16953,48,56,0.766667
16954,9,56,0.766667
16955,19,56,0.766667
16956,22,56,0.766667
16957,33,56,0.766667
16958,34,56,0.766667
16959,46,56,0.733333
16960,6,56,0.766667
16961,16,56,0.766667
16962,56,56,0.000000
16963,11,56,0.766667
16964,21,56,0.766667
16965,23,56,0.766667
16966,37,56,0.766667
16967,55,56,0.766667
16968,3,0,0.750000
16969,12,0,0.750000
16970,24,0,0.750000
16971,2,0,0.750000
16972,8,0,0.750000
16973,18,0,0.750000
16974,32,0,0.750000
16975,54,0,0.750000
16976,1,0,0.750000
16977,48,0,0.750000
16978,9,0,0.750000
16979,19,0,0.750000
16980,22,0,0.750000
16981,34,0,0.750000
16982,46,0,0.750000
16983,6,0,0.716667
16984,16,0,0.750000
16985,56,0,0.750000
16986,21,0,0.750000
16987,55,0,0.750000
16988,3,2,0.750000
16989,24,2,0.750000
16990,8,2,0.750000
16991,18,2,0.750000
16992,32,2,0.750000
16993,1,2,0.750000
16994,48,2,0.750000
16995,34,2,0.750000
16996,16,2,0.750000
16997,56,2,0.750000
16998,11,2,0.750000
16999,21,2,0.750000
17000,55,2,0.750000
17001,0,3,0.750000
17002,2,3,0.750000
17003,8,3,0.750000
17004,18,3,0.750000
17005,32,3,0.750000
17006,54,3,0.750000
17007,1,3,0.750000
17008,48,3,0.750000
17009,9,3,0.750000
17010,19,3,0.750000
17011,22,3,0.750000
17012,33,3,0.750000
17013,6,3,0.700000
17014,16,3,0.750000
17015,56,3,0.750000
17016,11,3,0.750000
17017,21,3,0.750000
17018,3,6,0.750000
17019,0,6,0.750000
17020,8,6,0.750000
17021,48,6,0.750000
17022,11,6,0.750000
17023,21,6,0.750000
17024,3,8,0.750000
17025,24,8,0.750000
17026,0,8,0.750000
17027,2,8,0.750000
17028,1,8,0.750000
17029,48,8,0.750000
17030,9,8,0.750000
17031,22,8,0.750000
17032,6,8,0.750000
17033,56,8,0.750000
17034,11,8,0.750000
17035,3,9,0.750000
17036,12,9,0.750000
17037,24,9,0.750000
17038,0,9,0.750000
17039,18,9,0.750000
17040,54,9,0.750000
17041,48,9,0.750000
17042,3,11,0.750000
17043,24,11,0.750000
17044,0,11,0.750000
17045,2,11,0.750000
17046,8,11,0.750000
17047,32,11,0.750000
17048,48,11,0.750000
17049,33,11,0.750000
17050,6,11,0.750000
17051,56,11,0.750000
17052,21,11,0.750000
17053,55,11,0.750000
17054,24,12,0.750000
17055,0,12,0.750000
17056,18,12,0.750000
17057,54,12,0.750000
17058,48,12,0.750000
17059,9,12,0.750000
17060,19,12,0.750000
17061,22,12,0.750000
17062,11,12,0.750000
17063,37,12,0.750000
17064,55,12,0.750000
17065,12,16,0.750000
17066,24,16,0.750000
17067,18,16,0.750000
17068,49,16,0.750000
17069,34,16,0.750000
17070,11,16,0.750000
17071,55,16,0.750000
17072,3,18,0.750000
17073,12,18,0.750000
17074,24,18,0.750000
17075,0,18,0.750000
17076,2,18,0.750000
17077,8,18,0.750000
17078,32,18,0.750000
17079,54,18,0.750000
17080,49,18,0.750000
17081,48,18,0.750000
17082,9,18,0.750000
17083,19,18,0.750000
17084,22,18,0.750000
17085,34,18,0.750000
17086,16,18,0.750000
17087,56,18,0.750000
17088,11,18,0.750000
17089,21,18,0.750000
17090,23,18,0.750000
17091,55,18,0.750000
17092,3,19,0.750000
17093,12,19,0.750000
17094,24,19,0.750000
17095,18,19,0.750000
17096,32,19,0.750000
17097,54,19,0.750000
17098,49,19,0.750000
17099,22,19,0.516667
17100,34,19,0.750000
17101,3,21,0.750000
17102,2,21,0.750000
17103,8,21,0.750000
17104,18,21,0.750000
17105,32,21,0.750000
17106,48,21,0.750000
17107,34,21,0.750000
17108,6,21,0.750000
17109,11,21,0.750000
17110,55,21,0.750000
17111,12,22,0.750000
17112,24,22,0.750000
17113,0,22,0.750000
17114,2,22,0.750000
17115,18,22,0.750000
17116,54,22,0.750000
17117,48,22,0.750000
17118,9,22,0.750000
17119,19,22,0.566667
17120,33,22,0.600000
17121,34,22,0.750000
17122,16,22,0.750000
17123,56,22,0.750000
17124,55,22,0.750000
17125,3,23,0.750000
17126,2,23,0.750000
17127,18,23,0.750000
17128,32,23,0.750000
17129,48,23,0.750000
17130,56,23,0.750000
17131,11,23,0.750000
17132,21,23,0.566667
17133,3,24,0.750000
17134,12,24,0.750000
17135,24,24,0.000000
17136,0,24,0.750000
17137,2,24,0.750000
17138,8,24,0.750000
17139,18,24,0.750000
17140,32,24,0.750000
17141,54,24,0.750000
17142,49,24,0.750000
17143,48,24,0.750000
17144,19,24,0.750000
17145,22,24,0.750000
17146,33,24,0.416667
17147,34,24,0.750000
17148,46,24,0.750000
17149,6,24,0.750000
17150,16,24,0.750000
17151,56,24,0.750000
17152,11,24,0.750000
17153,37,24,0.750000
17154,24,32,0.750000
17155,54,32,0.750000
17156,49,32,0.750000
17157,48,32,0.750000
17158,22,32,0.750000
17159,46,32,0.750000
17160,56,32,0.750000
17161,37,32,0.666667
17162,55,32,0.750000
17163,0,33,0.750000
17164,32,33,0.750000
17165,54,33,0.750000
17166,19,33,0.750000
17167,22,33,0.750000
17168,34,33,0.750000
17169,24,34,0.750000
17170,8,34,0.750000
17171,54,34,0.750000
17172,49,34,0.750000
17173,48,34,0.750000
17174,33,34,0.550000
17175,46,34,0.750000
17176,56,34,0.750000
17177,37,34,0.750000
17178,12,37,0.750000
17179,24,37,0.750000
17180,0,37,0.750000
17181,2,37,0.750000
17182,32,37,0.750000
17183,54,37,0.750000
17184,49,37,0.750000
17185,48,37,0.433333
17186,19,37,0.750000
17187,22,37,0.750000
17188,34,37,0.750000
17189,46,37,0.750000
17190,56,37,0.750000
17191,11,37,0.750000
17192,23,37,0.750000
17193,12,46,0.750000
17194,24,46,0.750000
17195,0,46,0.750000
17196,32,46,0.750000
17197,54,46,0.750000
17198,49,46,0.750000
17199,9,46,0.750000
17200,33,46,0.733333
17201,3,48,0.750000
17202,24,48,0.750000
17203,0,48,0.750000
17204,2,48,0.750000
17205,8,48,0.750000
17206,18,48,0.750000
17207,49,48,0.750000
17208,9,48,0.750000
17209,19,48,0.750000
17210,22,48,0.750000
17211,56,48,0.750000
17212,11,48,0.750000
17213,21,48,0.750000
17214,23,48,0.750000
17215,37,48,0.450000
17216,3,53,0.750000
17217,49,53,0.750000
17218,22,53,0.750000
17219,46,53,0.633333
17220,37,53,0.750000
17221,3,54,0.750000
17222,12,54,0.750000
17223,24,54,0.750000
17224,0,54,0.750000
17225,18,54,0.750000
17226,32,54,0.750000
17227,49,54,0.750000
17228,48,54,0.750000
17229,9,54,0.750000
17230,19,54,0.750000
17231,22,54,0.750000
17232,33,54,0.750000
17233,34,54,0.750000
17234,46,54,0.750000
17235,16,54,0.750000
17236,56,54,0.750000
17237,11,54,0.750000
17238,37,54,0.750000
17239,3,55,0.750000
17240,12,55,0.750000
17241,32,55,0.750000
17242,48,55,0.750000
17243,9,55,0.750000
17244,16,55,0.750000
17245,56,55,0.750000
17246,3,56,0.750000
17247,24,56,0.750000
17248,0,56,0.750000
17249,2,56,0.750000
17250,8,56,0.750000
17251,18,56,0.750000
17252,32,56,0.750000
17253,54,56,0.750000
17254,1,56,0.750000
17255,49,56,0.750000
17256,48,56,0.750000
17257,9,56,0.750000
17258,19,56,0.750000
17259,22,56,0.750000
17260,33,56,0.750000
17261,34,56,0.750000
17262,46,56,0.733333
17263,6,56,0.750000
17264,16,56,0.750000
17265,56,56,0.000000
17266,11,56,0.750000
17267,21,56,0.750000
17268,23,56,0.750000
17269,37,56,0.750000
17270,55,56,0.750000
17271,3,0,0.733333
17272,12,0,0.733333
17273,24,0,0.733333
17274,2,0,0.733333
17275,8,0,0.733333
17276,18,0,0.733333
17277,32,0,0.733333
17278,54,0,0.733333
17279,1,0,0.733333
17280,48,0,0.733333
17281,9,0,0.733333
17282,19,0,0.733333
17283,22,0,0.733333
17284,34,0,0.733333
17285,46,0,0.733333
17286,6,0,0.700000
17287,16,0,0.733333
17288,56,0,0.733333
17289,21,0,0.733333
17290,55,0,0.733333
17291,3,2,0.733333
17292,24,2,0.733333
17293,8,2,0.733333
17294,18,2,0.733333
17295,32,2,0.733333
17296,1,2,0.733333
17297,48,2,0.733333
17298,34,2,0.733333
17299,16,2,0.733333
17300,56,2,0.733333
17301,11,2,0.733333
17302,21,2,0.733333
17303,55,2,0.733333
17304,0,3,0.733333
17305,2,3,0.733333
17306,8,3,0.733333
17307,18,3,0.733333
17308,32,3,0.733333
17309,54,3,0.733333
17310,1,3,0.733333
17311,48,3,0.733333
17312,9,3,0.733333
17313,19,3,0.733333
17314,22,3,0.733333
17315,33,3,0.733333
17316,6,3,0.683333
17317,16,3,0.733333
17318,56,3,0.733333
17319,11,3,0.733333
17320,21,3,0.733333
17321,3,6,0.733333
17322,0,6,0.733333
17323,8,6,0.733333
17324,48,6,0.733333
17325,11,6,0.733333
17326,21,6,0.733333
17327,3,8,0.733333
17328,24,8,0.733333
17329,0,8,0.733333
17330,2,8,0.733333
17331,1,8,0.733333
17332,48,8,0.733333
17333,9,8,0.733333
17334,22,8,0.733333
17335,6,8,0.733333
17336,56,8,0.733333
17337,11,8,0.733333
17338,3,9,0.733333
17339,12,9,0.733333
17340,24,9,0.733333
17341,0,9,0.733333
17342,18,9,0.733333
17343,54,9,0.733333
17344,48,9,0.733333
17345,3,11,0.733333
17346,24,11,0.733333
17347,0,11,0.733333
17348,2,11,0.733333
17349,8,11,0.733333
17350,32,11,0.733333
17351,48,11,0.733333
17352,33,11,0.733333
17353,6,11,0.733333
17354,56,11,0.733333
17355,21,11,0.733333
17356,55,11,0.733333
17357,24,12,0.733333
17358,0,12,0.733333
17359,18,12,0.733333
17360,54,12,0.733333
17361,48,12,0.733333
17362,9,12,0.733333
17363,19,12,0.733333
17364,22,12,0.733333
17365,11,12,0.733333
17366,37,12,0.733333
17367,55,12,0.733333
17368,12,16,0.733333
17369,24,16,0.733333
17370,18,16,0.733333
17371,49,16,0.733333
17372,34,16,0.733333
17373,11,16,0.733333
17374,55,16,0.733333
17375,3,18,0.733333
17376,12,18,0.733333
17377,24,18,0.733333
17378,0,18,0.733333
17379,2,18,0.733333
17380,8,18,0.733333
17381,32,18,0.733333
17382,54,18,0.733333
17383,49,18,0.733333
17384,48,18,0.733333
17385,9,18,0.733333
17386,19,18,0.733333
17387,22,18,0.733333
17388,34,18,0.733333
17389,16,18,0.733333
17390,56,18,0.733333
17391,11,18,0.733333
17392,21,18,0.733333
17393,23,18,0.733333
17394,55,18,0.733333
17395,3,19,0.733333
17396,12,19,0.733333
17397,24,19,0.733333
17398,18,19,0.733333
17399,32,19,0.733333
17400,54,19,0.733333
17401,49,19,0.733333
17402,22,19,0.516667
17403,34,19,0.733333
17404,3,21,0.733333
17405,2,21,0.733333
17406,8,21,0.733333
17407,18,21,0.733333
17408,32,21,0.733333
17409,48,21,0.733333
17410,34,21,0.733333
17411,6,21,0.733333
17412,11,21,0.733333
17413,55,21,0.733333
17414,12,22,0.733333
17415,24,22,0.733333
17416,0,22,0.733333
17417,2,22,0.733333
17418,18,22,0.733333
17419,54,22,0.733333
17420,48,22,0.733333
17421,9,22,0.733333
17422,19,22,0.566667
17423,33,22,0.583333
17424,34,22,0.733333
17425,16,22,0.733333
17426,56,22,0.733333
17427,55,22,0.733333
17428,3,23,0.733333
17429,2,23,0.733333
17430,18,23,0.733333
17431,32,23,0.733333
17432,48,23,0.733333
17433,56,23,0.733333
17434,11,23,0.733333
17435,21,23,0.566667
17436,3,24,0.733333
17437,12,24,0.733333
17438,24,24,0.000000
17439,0,24,0.733333
17440,2,24,0.733333
17441,8,24,0.733333
17442,18,24,0.733333
17443,32,24,0.733333
17444,54,24,0.733333
17445,49,24,0.733333
17446,48,24,0.733333
17447,19,24,0.733333
17448,22,24,0.733333
17449,33,24,0.416667
17450,34,24,0.733333
17451,46,24,0.733333
17452,6,24,0.733333
17453,16,24,0.733333
17454,56,24,0.733333
17455,11,24,0.733333
17456,37,24,0.733333
17457,24,32,0.733333
17458,54,32,0.733333
17459,49,32,0.733333
17460,48,32,0.733333
17461,22,32,0.733333
17462,46,32,0.733333
17463,56,32,0.733333
17464,37,32,0.650000
17465,55,32,0.733333
17466,0,33,0.733333
17467,32,33,0.733333
17468,54,33,0.733333
17469,19,33,0.733333
17470,22,33,0.733333
17471,34,33,0.733333
17472,24,34,0.733333
17473,8,34,0.733333
17474,54,34,0.733333
17475,49,34,0.733333
17476,48,34,0.733333
17477,33,34,0.550000
17478,46,34,0.733333
17479,56,34,0.733333
17480,37,34,0.733333
17481,12,37,0.733333
17482,24,37,0.733333
17483,0,37,0.733333
17484,2,37,0.733333
17485,32,37,0.733333
17486,54,37,0.733333
17487,49,37,0.733333
17488,48,37,0.450000
17489,19,37,0.733333
17490,22,37,0.733333
17491,34,37,0.733333
17492,46,37,0.733333
17493,56,37,0.733333
17494,11,37,0.733333
17495,23,37,0.733333
17496,12,46,0.733333
17497,24,46,0.733333
17498,0,46,0.733333
17499,32,46,0.733333
17500,54,46,0.733333
17501,49,46,0.733333
17502,9,46,0.733333
17503,33,46,0.733333
17504,3,48,0.733333
17505,24,48,0.733333
17506,0,48,0.733333
17507,2,48,0.733333
17508,8,48,0.733333
17509,18,48,0.733333
17510,49,48,0.733333
17511,9,48,0.733333
17512,19,48,0.733333
17513,22,48,0.733333
17514,56,48,0.733333
17515,11,48,0.733333
17516,21,48,0.733333
17517,23,48,0.733333
17518,37,48,0.450000
17519,3,53,0.733333
17520,49,53,0.733333
17521,22,53,0.733333
17522,46,53,0.633333
17523,37,53,0.733333
17524,3,54,0.733333
17525,12,54,0.733333
17526,24,54,0.733333
17527,0,54,0.733333
17528,18,54,0.733333
17529,32,54,0.733333
17530,49,54,0.733333
17531,48,54,0.733333
17532,9,54,0.733333
17533,19,54,0.733333
17534,22,54,0.733333
17535,33,54,0.733333
17536,34,54,0.733333
17537,46,54,0.733333
17538,16,54,0.733333
17539,56,54,0.733333
17540,11,54,0.733333
17541,37,54,0.733333
17542,3,55,0.733333
17543,12,55,0.733333
17544,32,55,0.733333
17545,48,55,0.733333
17546,9,55,0.733333
17547,16,55,0.733333
17548,56,55,0.733333
17549,3,56,0.733333
17550,24,56,0.733333
17551,0,56,0.733333
17552,2,56,0.733333
17553,8,56,0.733333
17554,18,56,0.733333
17555,32,56,0.733333
17556,54,56,0.733333
17557,1,56,0.733333
17558,49,56,0.733333
17559,48,56,0.733333
17560,9,56,0.733333
17561,19,56,0.733333
17562,22,56,0.733333
17563,33,56,0.733333
17564,34,56,0.733333
17565,46,56,0.733333
17566,6,56,0.733333
17567,16,56,0.733333
17568,56,56,0.000000
17569,11,56,0.733333
17570,21,56,0.733333
17571,23,56,0.733333
17572,37,56,0.733333
17573,55,56,0.733333
17574,3,0,0.716667
17575,12,0,0.716667
17576,24,0,0.716667
17577,2,0,0.716667
17578,8,0,0.716667
17579,18,0,0.716667
17580,32,0,0.716667
17581,54,0,0.716667
17582,1,0,0.716667
17583,48,0,0.716667
17584,9,0,0.716667
17585,19,0,0.716667
17586,22,0,0.716667
17587,34,0,0.716667
17588,46,0,0.716667
17589,6,0,0.683333
17590,16,0,0.716667
17591,56,0,0.716667
17592,21,0,0.716667
17593,55,0,0.716667
17594,3,2,0.716667
17595,24,2,0.716667
17596,8,2,0.716667
17597,18,2,0.716667
17598,32,2,0.716667
17599,1,2,0.716667
17600,48,2,0.716667
17601,34,2,0.716667
17602,16,2,0.716667
17603,56,2,0.716667
17604,11,2,0.716667
17605,21,2,0.716667
17606,55,2,0.716667
17607,0,3,0.716667
17608,2,3,0.716667
17609,8,3,0.716667
17610,18,3,0.716667
17611,32,3,0.716667
17612,54,3,0.716667
17613,1,3,0.716667
17614,48,3,0.716667
17615,9,3,0.716667
17616,19,3,0.716667
17617,22,3,0.716667
17618,33,3,0.716667
17619,6,3,0.666667
17620,16,3,0.716667
17621,56,3,0.716667
17622,11,3,0.716667
17623,21,3,0.716667
17624,3,6,0.716667
17625,0,6,0.716667
17626,8,6,0.716667
17627,48,6,0.716667
17628,11,6,0.716667
17629,21,6,0.716667
17630,3,8,0.716667
17631,24,8,0.716667
17632,0,8,0.716667
17633,2,8,0.716667
17634,1,8,0.716667
17635,48,8,0.716667
17636,9,8,0.716667
17637,22,8,0.716667
17638,6,8,0.716667
17639,56,8,0.716667
17640,11,8,0.716667
17641,3,9,0.716667
17642,12,9,0.716667
17643,24,9,0.716667
17644,0,9,0.716667
17645,18,9,0.716667
17646,54,9,0.716667
17647,48,9,0.716667
17648,3,11,0.716667
17649,24,11,0.716667
17650,0,11,0.716667
17651,2,11,0.716667
17652,8,11,0.716667
17653,32,11,0.716667
17654,48,11,0.716667
17655,33,11,0.716667
17656,6,11,0.716667
17657,56,11,0.716667
17658,21,11,0.716667
17659,55,11,0.716667
17660,24,12,0.716667
17661,0,12,0.716667
17662,18,12,0.716667
17663,54,12,0.716667
17664,48,12,0.716667
17665,9,12,0.716667
17666,19,12,0.716667
17667,22,12,0.716667
17668,11,12,0.716667
17669,37,12,0.716667
17670,55,12,0.716667
17671,12,16,0.716667
17672,24,16,0.716667
17673,18,16,0.716667
17674,49,16,0.716667
17675,34,16,0.716667
17676,11,16,0.716667
17677,55,16,0.716667
17678,3,18,0.716667
17679,12,18,0.716667
17680,24,18,0.716667
17681,0,18,0.716667
17682,2,18,0.716667
17683,8,18,0.716667
17684,32,18,0.716667
17685,54,18,0.716667
17686,49,18,0.716667
17687,48,18,0.716667
17688,9,18,0.716667
17689,19,18,0.716667
17690,22,18,0.716667
17691,34,18,0.716667
17692,16,18,0.716667
17693,56,18,0.716667
17694,11,18,0.716667
17695,21,18,0.716667
17696,23,18,0.716667
17697,55,18,0.716667
17698,3,19,0.716667
17699,12,19,0.716667
17700,24,19,0.716667
17701,18,19,0.716667
17702,32,19,0.716667
17703,54,19,0.716667
17704,49,19,0.716667
17705,22,19,0.516667
17706,34,19,0.716667
17707,3,21,0.716667
17708,2,21,0.716667
17709,8,21,0.716667
17710,18,21,0.716667
17711,32,21,0.716667
17712,48,21,0.716667
17713,34,21,0.716667
17714,6,21,0.716667
17715,11,21,0.716667
17716,55,21,0.716667
17717,12,22,0.716667
17718,24,22,0.716667
17719,0,22,0.716667
17720,2,22,0.716667
17721,18,22,0.716667
17722,54,22,0.716667
17723,48,22,0.716667
17724,9,22,0.716667
17725,19,22,0.566667
17726,33,22,0.583333
17727,34,22,0.716667
17728,16,22,0.716667
17729,56,22,0.716667
17730,55,22,0.716667
17731,3,23,0.716667
17732,2,23,0.716667
17733,18,23,0.716667
17734,32,23,0.716667
17735,48,23,0.716667
17736,56,23,0.716667
17737,11,23,0.716667
17738,21,23,0.566667
17739,3,24,0.716667
17740,12,24,0.716667
17741,24,24,0.000000
17742,0,24,0.716667
17743,2,24,0.716667
17744,8,24,0.716667
17745,18,24,0.716667
17746,32,24,0.716667
17747,54,24,0.716667
17748,49,24,0.716667
17749,48,24,0.716667
17750,19,24,0.716667
17751,22,24,0.716667
17752,33,24,0.400000
17753,34,24,0.716667
17754,46,24,0.716667
17755,6,24,0.716667
17756,16,24,0.716667
17757,56,24,0.716667
17758,11,24,0.716667
17759,37,24,0.716667
17760,24,32,0.716667
17761,54,32,0.716667
17762,49,32,0.716667
17763,48,32,0.716667
17764,22,32,0.716667
17765,46,32,0.716667
17766,56,32,0.716667
17767,37,32,0.650000
17768,55,32,0.716667
17769,0,33,0.716667
17770,32,33,0.716667
17771,54,33,0.716667
17772,19,33,0.716667
17773,22,33,0.716667
17774,34,33,0.716667
17775,24,34,0.716667
17776,8,34,0.716667
17777,54,34,0.716667
17778,49,34,0.716667
17779,48,34,0.716667
17780,33,34,0.566667
17781,46,34,0.716667
17782,56,34,0.716667
17783,37,34,0.716667
17784,12,37,0.716667
17785,24,37,0.716667
17786,0,37,0.716667
17787,2,37,0.716667
17788,32,37,0.716667
17789,54,37,0.716667
17790,49,37,0.716667
17791,48,37,0.450000
17792,19,37,0.716667
17793,22,37,0.716667
17794,34,37,0.716667
17795,46,37,0.716667
17796,56,37,0.716667
17797,11,37,0.716667
17798,23,37,0.716667
17799,12,46,0.716667
17800,24,46,0.716667
17801,0,46,0.716667
17802,32,46,0.716667
17803,54,46,0.716667
17804,49,46,0.716667
17805,9,46,0.716667
17806,33,46,0.716667
17807,3,48,0.716667
17808,24,48,0.716667
17809,0,48,0.716667
17810,2,48,0.716667
17811,8,48,0.716667
17812,18,48,0.716667
17813,49,48,0.716667
17814,9,48,0.716667
17815,19,48,0.716667
17816,22,48,0.716667
17817,56,48,0.716667
17818,11,48,0.716667
17819,21,48,0.716667
17820,23,48,0.716667
17821,37,48,0.433333
17822,3,53,0.716667
17823,49,53,0.716667
17824,22,53,0.716667
17825,46,53,0.633333
17826,37,53,0.716667
17827,3,54,0.716667
17828,12,54,0.716667
17829,24,54,0.716667
17830,0,54,0.716667
17831,18,54,0.716667
17832,32,54,0.716667
17833,49,54,0.716667
17834,48,54,0.716667
17835,9,54,0.716667
17836,19,54,0.716667
17837,22,54,0.716667
17838,33,54,0.716667
17839,34,54,0.716667
17840,46,54,0.716667
17841,16,54,0.716667
17842,56,54,0.716667
17843,11,54,0.716667
17844,37,54,0.716667
17845,3,55,0.716667
17846,12,55,0.716667
17847,32,55,0.716667
17848,48,55,0.716667
17849,9,55,0.716667
17850,16,55,0.716667
17851,56,55,0.716667
17852,3,56,0.716667
17853,24,56,0.716667
17854,0,56,0.716667
17855,2,56,0.716667
17856,8,56,0.716667
17857,18,56,0.716667
17858,32,56,0.716667
17859,54,56,0.716667
17860,1,56,0.716667
17861,49,56,0.716667
17862,48,56,0.716667
17863,9,56,0.716667
17864,19,56,0.716667
17865,22,56,0.716667
17866,33,56,0.716667
17867,34,56,0.716667
17868,46,56,0.716667
17869,6,56,0.716667
17870,16,56,0.716667
17871,56,56,0.000000
17872,11,56,0.716667
17873,21,56,0.716667
17874,23,56,0.716667
17875,37,56,0.716667
17876,55,56,0.716667
17877,3,0,0.700000
17878,12,0,0.700000
17879,24,0,0.700000
17880,2,0,0.700000
17881,8,0,0.700000
17882,18,0,0.700000
17883,32,0,0.700000
17884,54,0,0.700000
17885,1,0,0.700000
17886,48,0,0.700000
17887,9,0,0.700000
17888,19,0,0.700000
17889,22,0,0.700000
17890,34,0,0.700000
17891,46,0,0.700000
17892,6,0,0.700000
17893,16,0,0.700000
17894,56,0,0.700000
17895,21,0,0.700000
17896,55,0,0.700000
17897,3,2,0.700000
17898,24,2,0.700000
17899,8,2,0.700000
17900,18,2,0.700000
17901,32,2,0.700000
17902,1,2,0.700000
17903,48,2,0.700000
17904,34,2,0.700000
17905,16,2,0.700000
17906,56,2,0.700000
17907,11,2,0.700000
17908,21,2,0.700000
17909,55,2,0.700000
17910,0,3,0.700000
17911,2,3,0.700000
17912,8,3,0.700000
17913,18,3,0.700000
17914,32,3,0.700000
17915,54,3,0.700000
17916,1,3,0.700000
17917,48,3,0.700000
17918,9,3,0.700000
17919,19,3,0.700000
17920,22,3,0.700000
17921,33,3,0.700000
17922,6,3,0.650000
17923,16,3,0.700000
17924,56,3,0.700000
17925,11,3,0.700000
17926,21,3,0.700000
17927,3,6,0.700000
17928,0,6,0.700000
17929,8,6,0.700000
17930,48,6,0.700000
17931,11,6,0.700000
17932,21,6,0.700000
17933,3,8,0.700000
17934,24,8,0.700000
17935,0,8,0.700000
17936,2,8,0.700000
17937,1,8,0.700000
17938,48,8,0.700000
17939,9,8,0.700000
