Vehicle,Route 1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Route 10,
8114,2,
8115,8,
8116,18,
8117,49,
8118,9,
8119,19,
8120,22,
8121,56,
8122,11,
8123,21,
8124,23,
8125,37,48,
8126,3,
8127,49,
8128,22,
8129,46,53,
8130,37,
8131,3,
8132,12,
8133,24,
8134,0,
8135,18,
8136,32,
8137,49,
8138,48,
8139,9,
8140,19,
8141,22,
8142,33,54,
8143,34,
8144,46,54,
8145,16,
8146,56,
8147,11,
8148,37,
8149,3,
8150,12,
8151,32,
8152,48,
8153,9,
8154,16,55,
8155,56,
8156,3,
8157,24,
8158,0,
8159,2,
8160,8,
8161,18,
8162,32,
8163,54,56,
8164,1,
8165,49,
8166,48,
8167,9,
8168,19,
8169,22,
8170,33,
8171,34,
8172,46,56,
8173,6,
8174,16,
8175,
8176,11,
8177,21,
8178,23,
8179,37,
8180,55,
8181,3,0,
8182,12,
8183,24,
8184,2,
8185,8,
8186,18,
8187,32,
8188,54,
8189,1,
8190,48,
8191,9,
8192,19,
8193,22,
8194,34,
8195,46,
8196,6,0,
8197,16,
8198,56,
8199,21,
8200,55,
8201,3,
8202,24,
8203,8,2,
8204,18,
8205,32,
8206,1,
8207,48,
8208,34,
8209,16,
8210,56,
8211,11,
8212,21,
8213,55,
8214,0,
8215,2,
8216,8,
8217,18,
8218,32,
8219,54,
8220,1,
8221,48,
8222,9,
8223,19,
8224,22,
8225,33,
8226,6,3,
8227,16,
8228,56,
8229,11,
8230,21,
8231,3,
8232,0,
8233,8,6,
8234,48,
8235,11,
8236,21,
8237,3,
8238,24,
8239,0,
8240,2,8,
8241,1,
8242,48,
8243,9,
8244,22,
8245,6,8,
8246,56,
8247,11,
8248,3,9,
8249,12,
8250,24,
8251,0,
8252,18,
8253,54,
8254,48,
8255,3,
8256,24,
8257,0,
8258,2,
8259,8,11,
8260,32,
8261,48,
8262,33,
8263,6,11,
8264,56,
8265,21,
8266,55,
8267,24,
8268,0,
8269,18,
8270,54,
8271,48,
8272,9,12,
8273,19,12,
8274,22,
8275,11,
8276,37,
8277,55,
8278,12,
8279,24,
8280,18,16,
8281,49,
8282,34,
8283,11,
8284,55,
8285,3,
8286,12,
8287,24,
8288,0,
8289,2,
8290,8,
8291,32,
8292,54,
8293,49,
8294,48,
8295,9,
8296,19,
8297,22,
8298,34,
8299,16,18,
8300,56,
8301,11,
8302,21,
8303,23,
8304,55,
8305,3,
8306,12,
8307,24,
8308,18,
8309,32,
8310,54,
8311,49,
8312,22,19,
8313,34,
8314,3,
8315,2,
8316,8,
8317,18,
8318,32,
8319,48,
8320,34,
8321,6,
8322,11,
8323,55,
8324,12,
8325,24,
8326,0,
8327,2,
8328,18,
8329,54,
8330,48,
8331,9,
8332,19,22,
8333,33,22,
8334,34,
8335,16,
8336,56,
8337,55,
8338,3,
8339,2,
8340,18,
8341,32,
8342,48,
8343,56,
8344,11,
8345,21,23,
8346,3,
8347,12,
8348,
8349,0,
8350,2,
8351,8,
8352,18,
8353,32,
8354,54,
8355,49,
8356,48,
8357,19,
8358,22,
8359,33,24,
8360,34,24,
8361,46,
8362,6,
8363,16,
8364,56,
8365,11,
8366,37,
8367,24,
8368,54,
8369,49,
8370,48,32,
8371,22,
8372,46,
8373,56,
8374,37,32,
8375,55,
8376,0,
8377,32,
8378,54,33,
8379,19,
8380,22,
8381,34,
8382,24,
8383,8,
8384,54,
8385,49,
8386,48,
8387,33,34,
8388,46,34,
8389,56,
8390,37,
8391,12,
8392,24,
8393,0,
8394,2,
8395,32,
8396,54,
8397,49,
8398,48,37,
8399,19,
8400,22,
8401,34,
8402,46,
8403,56,
8404,11,
8405,23,37,
8406,12,
8407,24,
8408,0,
8409,32,
8410,54,46,
8411,49,
8412,9,
8413,33,46,
8414,3,
8415,24,
8416,0,
8417,2,
8418,8,
8419,18,
8420,49,
8421,9,
8422,19,
8423,22,
8424,56,
8425,11,
8426,21,
8427,23,
8428,37,48,
8429,3,
8430,49,
8431,22,
8432,46,53,
8433,37,
8434,3,
8435,12,
8436,24,
8437,0,
8438,18,
8439,32,
8440,49,
8441,48,
8442,9,
8443,19,
8444,22,
8445,33,54,
8446,34,
8447,46,54,
8448,16,
8449,56,
8450,11,
8451,37,
8452,3,
8453,12,
8454,32,
8455,48,
8456,9,
8457,16,
8458,56,
8459,3,
8460,24,
8461,0,
8462,2,
8463,8,
8464,18,
8465,32,
8466,54,56,
8467,1,
8468,49,
8469,48,
8470,9,
8471,19,
8472,22,
8473,33,
8474,34,
8475,46,56,
8476,6,
8477,16,
8478,
8479,11,
8480,21,
8481,23,
8482,37,
8483,55,
8484,3,0,
8485,12,
8486,24,
8487,2,
8488,8,
8489,18,
8490,32,
8491,54,
8492,1,
8493,48,
8494,9,
8495,19,
8496,22,
8497,34,
8498,46,
8499,6,0,
8500,16,
8501,56,
8502,21,
8503,55,
8504,3,
8505,24,
8506,8,2,
8507,18,
8508,32,
8509,1,
8510,48,
8511,34,
8512,16,
8513,56,
8514,11,
8515,21,
8516,55,
8517,0,
8518,2,
8519,8,
8520,18,
8521,32,
8522,54,
8523,1,
8524,48,
8525,9,
8526,19,
8527,22,
8528,33,
8529,6,3,
8530,16,
8531,56,
8532,11,
8533,21,
8534,3,
8535,0,
8536,8,6,
8537,48,
8538,11,
8539,21,
8540,3,
8541,24,
8542,0,
8543,2,8,
8544,1,
8545,48,
8546,9,
8547,22,
8548,6,8,
8549,56,
8550,11,
8551,3,9,
8552,12,
8553,24,
8554,0,
8555,18,
8556,54,
8557,48,
8558,3,
8559,24,
8560,0,
8561,2,
8562,8,11,
8563,32,
8564,48,
8565,33,
8566,6,11,
8567,56,
8568,21,
8569,55,
8570,24,
8571,0,
8572,18,
8573,54,
8574,48,
8575,9,12,
8576,19,12,
8577,22,
8578,11,
8579,37,
8580,55,
8581,12,
8582,24,
8583,18,16,
8584,49,
8585,34,
8586,11,
8587,55,
8588,3,
8589,12,
8590,24,
8591,0,
8592,2,
8593,8,
8594,32,
8595,54,
8596,49,
8597,48,
8598,9,
8599,19,
8600,22,
8601,34,
8602,16,18,
8603,56,
8604,11,
8605,21,
8606,23,
8607,55,
8608,3,
8609,12,
8610,24,
8611,18,
8612,32,
8613,54,
8614,49,
8615,22,19,
8616,34,
8617,3,
8618,2,
8619,8,
8620,18,
8621,32,
8622,48,
8623,34,
8624,6,
8625,11,
8626,55,
8627,12,
8628,24,
8629,0,
8630,2,
8631,18,
8632,54,
8633,48,
8634,9,
8635,19,22,
8636,33,22,
8637,34,
8638,16,
8639,56,
8640,55,
8641,3,
8642,2,
8643,18,
8644,32,
8645,48,
8646,56,
8647,11,
8648,21,23,
8649,3,
8650,12,
8651,
8652,0,
8653,2,
8654,8,
8655,18,
8656,32,
8657,54,
8658,49,
8659,48,
8660,19,
8661,22,
8662,33,24,
8663,34,24,
8664,46,
8665,6,
8666,16,
8667,56,
8668,11,
8669,37,
8670,24,
8671,54,
8672,49,
8673,48,32,
8674,22,
8675,46,
8676,56,
8677,37,32,
8678,55,
8679,0,
8680,32,
8681,54,33,
8682,19,
8683,22,
8684,34,
8685,24,
8686,8,
8687,54,
8688,49,
8689,48,
8690,33,34,
8691,46,34,
8692,56,
8693,37,
8694,12,
8695,24,
8696,0,
8697,2,
8698,32,
8699,54,
8700,49,
8701,48,37,
8702,19,
8703,22,
8704,34,
8705,46,
8706,56,
8707,11,
8708,23,37,
8709,12,
8710,24,
8711,0,
8712,32,
8713,54,46,
8714,49,
8715,9,
8716,33,46,
8717,3,
8718,24,
8719,0,
8720,2,
8721,8,
8722,18,
8723,49,
8724,9,
8725,19,
8726,22,
8727,56,
8728,11,
8729,21,
8730,23,
8731,37,48,
8732,3,
8733,49,
8734,22,
8735,46,53,
8736,37,
8737,3,
8738,12,
8739,24,
8740,0,
8741,18,
8742,32,
8743,49,
8744,48,
8745,9,
8746,19,
8747,22,
8748,33,54,
8749,34,
8750,46,54,
8751,16,
8752,56,
8753,11,
8754,37,
8755,3,
8756,12,
8757,32,
8758,48,
8759,9,
8760,16,
8761,56,
8762,3,
8763,24,
8764,0,
8765,2,
8766,8,
8767,18,
8768,32,
8769,54,56,
8770,1,
8771,49,
8772,48,
8773,9,
8774,19,
8775,22,
8776,33,
8777,34,
8778,46,56,
8779,6,
8780,16,
8781,
8782,11,
8783,21,
8784,23,
8785,37,
8786,55,
8787,3,0,
8788,12,
8789,24,
8790,2,
8791,8,
8792,18,
8793,32,
8794,54,
8795,1,
8796,48,
8797,9,
8798,19,
8799,22,
8800,34,
8801,46,
8802,6,0,
8803,16,
8804,56,
8805,21,
8806,55,
8807,3,
8808,24,
8809,8,2,
8810,18,
8811,32,
8812,1,
8813,48,
8814,34,
8815,16,
8816,56,
8817,11,
8818,21,
8819,55,
8820,0,
8821,2,
8822,8,
8823,18,
8824,32,
8825,54,
8826,1,
8827,48,
8828,9,
8829,19,
8830,22,
8831,33,
8832,6,3,
8833,16,
8834,56,
8835,11,
8836,21,
8837,3,
8838,0,
8839,8,6,
8840,48,
8841,11,
8842,21,
8843,3,
8844,24,
8845,0,
8846,2,8,
8847,1,
8848,48,
8849,9,
8850,22,
8851,6,8,
8852,56,
8853,11,
8854,3,9,
8855,12,
8856,24,
8857,0,
8858,18,
8859,54,
8860,48,
8861,3,
8862,24,
8863,0,
8864,2,
8865,8,11,
8866,32,
8867,48,
8868,33,
8869,6,11,
8870,56,
8871,21,
8872,55,
8873,24,
8874,0,
8875,18,
8876,54,
8877,48,
8878,9,12,
8879,19,12,
8880,22,
8881,11,
8882,37,
8883,55,
8884,12,
8885,24,
8886,18,16,
8887,49,
8888,34,
8889,11,
8890,55,
8891,3,
8892,12,
8893,24,
8894,0,
8895,2,
8896,8,
8897,32,
8898,54,
8899,49,
8900,48,
8901,9,
8902,19,
8903,22,
8904,34,
8905,16,18,
8906,56,
8907,11,
8908,21,
8909,23,
8910,55,
8911,3,
8912,12,
8913,24,
8914,18,
8915,32,
8916,54,
8917,49,
8918,22,19,
8919,34,
8920,3,
8921,2,
8922,8,
8923,18,
8924,32,
8925,48,
8926,34,
8927,6,
8928,11,
8929,55,
8930,12,
8931,24,
8932,0,
8933,2,
8934,18,
8935,54,
8936,48,
8937,9,
8938,19,22,
8939,33,22,
8940,34,
8941,16,
8942,56,
8943,55,
8944,3,
8945,2,
8946,18,
8947,32,
8948,48,
8949,56,
8950,11,
8951,21,23,
8952,3,
8953,12,
8954,
8955,0,
8956,2,
8957,8,
8958,18,
8959,32,
8960,54,
8961,49,
8962,48,
8963,19,
8964,22,
8965,33,24,
8966,34,24,
8967,46,
8968,6,
8969,16,
8970,56,
8971,11,
8972,37,
8973,24,
8974,54,
8975,49,
8976,48,32,
8977,22,
8978,46,
8979,56,
8980,37,32,
8981,55,
8982,0,
8983,32,
8984,54,
8985,19,
8986,22,
8987,34,
8988,24,
8989,8,
8990,54,
8991,49,
8992,48,
8993,33,34,
8994,46,34,
8995,56,
8996,37,
8997,12,
8998,24,
8999,0,
9000,2,
9001,32,
9002,54,
9003,49,
9004,48,37,
9005,19,
9006,22,
9007,34,
9008,46,
9009,56,
9010,11,
9011,23,37,
9012,12,
9013,24,
9014,0,
9015,32,
9016,54,46,
9017,49,
9018,9,
9019,33,46,
9020,3,
9021,24,
9022,0,
9023,2,
9024,8,
9025,18,
9026,49,
9027,9,
9028,19,
9029,22,
9030,56,
9031,11,
9032,21,
9033,23,
9034,37,48,
9035,3,
9036,49,
9037,22,
9038,46,53,
9039,37,
9040,3,
9041,12,
9042,24,
9043,0,
9044,18,
9045,32,
9046,49,
9047,48,
9048,9,
9049,19,
9050,22,
9051,33,54,
9052,34,
9053,46,54,
9054,16,
9055,56,
9056,11,
9057,37,
9058,3,
9059,12,
9060,32,
9061,48,
9062,9,
9063,16,
9064,56,
9065,3,
9066,24,
9067,0,
9068,2,
9069,8,
9070,18,
9071,32,
9072,54,56,
9073,1,
9074,49,
9075,48,
9076,9,
9077,19,
9078,22,
9079,33,
9080,34,
9081,46,56,
9082,6,
9083,16,
9084,
9085,11,
9086,21,
9087,23,
9088,37,
9089,55,
9090,3,0,
9091,12,
9092,24,
9093,2,
9094,8,
9095,18,
9096,32,
9097,54,
9098,1,
9099,48,
9100,9,
9101,19,
9102,22,
9103,34,
9104,46,
9105,6,0,
9106,16,
9107,56,
9108,21,
9109,55,
9110,3,
9111,24,
9112,8,2,
9113,18,
9114,32,
9115,1,
9116,48,
9117,34,
9118,16,
9119,56,
9120,11,
9121,21,
9122,55,
9123,0,
9124,2,
9125,8,
9126,18,
9127,32,
9128,54,
9129,1,
9130,48,
9131,9,
9132,19,
9133,22,
9134,33,
9135,6,3,
9136,16,
9137,56,
9138,11,
9139,21,
9140,3,
9141,0,
9142,8,6,
9143,48,
9144,11,
9145,21,
9146,3,
9147,24,
9148,0,
9149,2,8,
9150,1,
9151,48,
9152,9,
9153,22,
9154,6,8,
9155,56,
9156,11,
9157,3,9,
9158,12,
9159,24,
9160,0,
9161,18,
9162,54,
9163,48,
9164,3,
9165,24,
9166,0,
9167,2,
9168,8,11,
9169,32,
9170,48,
9171,33,
9172,6,11,
9173,56,
9174,21,
9175,55,
9176,24,
9177,0,
9178,18,
9179,54,
9180,48,
9181,9,12,
9182,19,12,
9183,22,
9184,11,
9185,37,
9186,55,
9187,12,
9188,24,
9189,18,16,
9190,49,
9191,34,
9192,11,
9193,55,
9194,3,
9195,12,
9196,24,
9197,0,
9198,2,
9199,8,
9200,32,
9201,54,
9202,49,
9203,48,
9204,9,
9205,19,
9206,22,
9207,34,
9208,16,18,
9209,56,
9210,11,
9211,21,
9212,23,
9213,55,
9214,3,
9215,12,
9216,24,
9217,18,
9218,32,
9219,54,
9220,49,
9221,22,19,
9222,34,
9223,3,
9224,2,
9225,8,
9226,18,
9227,32,
9228,48,
9229,34,
9230,6,
9231,11,
9232,55,
9233,12,
9234,24,
9235,0,
9236,2,
9237,18,
9238,54,
9239,48,
9240,9,
9241,19,22,
9242,33,22,
9243,34,
9244,16,
9245,56,
9246,55,
9247,3,
9248,2,
9249,18,
9250,32,
9251,48,
9252,56,
9253,11,
9254,21,23,
9255,3,
9256,12,
9257,
9258,0,
9259,2,
9260,8,
9261,18,
9262,32,
9263,54,
9264,49,
9265,48,
9266,19,
9267,22,
9268,33,24,
9269,34,24,
9270,46,
9271,6,
9272,16,
9273,56,
9274,11,
9275,37,
9276,24,
9277,54,
9278,49,
9279,48,32,
9280,22,
9281,46,
9282,56,
9283,37,32,
9284,55,
9285,0,
9286,32,
9287,54,
9288,19,
9289,22,
9290,34,
9291,24,
9292,8,
9293,54,
9294,49,
9295,48,
9296,33,34,
9297,46,34,
9298,56,
9299,37,
9300,12,
9301,24,
9302,0,
9303,2,
9304,32,
9305,54,
9306,49,
9307,48,37,
9308,19,
9309,22,
9310,34,
9311,46,
9312,56,
9313,11,
9314,23,37,
9315,12,
9316,24,
9317,0,
9318,32,
9319,54,46,
9320,49,
9321,9,
9322,33,46,
9323,3,
9324,24,
9325,0,
9326,2,
9327,8,
9328,18,
9329,49,
9330,9,
9331,19,
9332,22,
9333,56,
9334,11,
9335,21,
9336,23,
9337,37,48,
9338,3,
9339,49,
9340,22,
9341,46,53,
9342,37,
9343,3,
9344,12,
9345,24,
9346,0,
9347,18,
9348,32,
9349,49,
9350,48,
9351,9,
9352,19,
9353,22,
9354,33,54,
9355,34,
9356,46,54,
9357,16,
9358,56,
9359,11,
9360,37,
9361,3,
9362,12,
9363,32,
9364,48,
9365,9,
9366,16,
9367,56,
9368,3,
9369,24,
9370,0,
9371,2,
9372,8,
9373,18,
9374,32,
9375,54,
9376,1,
9377,49,
9378,48,
9379,9,
9380,19,
9381,22,
9382,33,
9383,34,
9384,46,56,
9385,6,
9386,16,
9387,
9388,11,
9389,21,
9390,23,
9391,37,
9392,55,
9393,3,0,
9394,12,
9395,24,
9396,2,
9397,8,
9398,18,
9399,32,
9400,54,
9401,1,
9402,48,
9403,9,
9404,19,
9405,22,
9406,34,
9407,46,
9408,6,0,
9409,16,
9410,56,
9411,21,
9412,55,
9413,3,
9414,24,
9415,8,2,
9416,18,
9417,32,
9418,1,
9419,48,
9420,34,
9421,16,
9422,56,
9423,11,
9424,21,
9425,55,
9426,0,
9427,2,
9428,8,
9429,18,
9430,32,
9431,54,
9432,1,
9433,48,
9434,9,
9435,19,
9436,22,
9437,33,
9438,6,3,
9439,16,
9440,56,
9441,11,
9442,21,
9443,3,
9444,0,
9445,8,6,
9446,48,
9447,11,
9448,21,
9449,3,
9450,24,
9451,0,
9452,2,8,
9453,1,
9454,48,
9455,9,
9456,22,
9457,6,8,
9458,56,
9459,11,
9460,3,9,
9461,12,
9462,24,
9463,0,
9464,18,
9465,54,
9466,48,
9467,3,
9468,24,
9469,0,
9470,2,
9471,8,11,
9472,32,
9473,48,
9474,33,
9475,6,11,
9476,56,
9477,21,
9478,55,
9479,24,
9480,0,
9481,18,
9482,54,
9483,48,
9484,9,12,
9485,19,12,
9486,22,
9487,11,
9488,37,
9489,55,
9490,12,
9491,24,
9492,18,16,
9493,49,
9494,34,
9495,11,
9496,55,
9497,3,
9498,12,
9499,24,
9500,0,
9501,2,
9502,8,
9503,32,
9504,54,
9505,49,
9506,48,
9507,9,
9508,19,
9509,22,
9510,34,
9511,16,18,
9512,56,
9513,11,
9514,21,
9515,23,
9516,55,
9517,3,
9518,12,
9519,24,
9520,18,
9521,32,
9522,54,
9523,49,
9524,22,19,
9525,34,
9526,3,
9527,2,
9528,8,
9529,18,
9530,32,
9531,48,
9532,34,
9533,6,
9534,11,
9535,55,
9536,12,
9537,24,
9538,0,
9539,2,
9540,18,
9541,54,
9542,48,
9543,9,
9544,19,22,
9545,33,22,
9546,34,
9547,16,
9548,56,
9549,55,
9550,3,
9551,2,
9552,18,
9553,32,
9554,48,
9555,56,
9556,11,
9557,21,23,
9558,3,
9559,12,
9560,
9561,0,
9562,2,
9563,8,
9564,18,
9565,32,
9566,54,
9567,49,
9568,48,
9569,19,
9570,22,
9571,33,24,
9572,34,24,
9573,46,
9574,6,
9575,16,
9576,56,
9577,11,
9578,37,
9579,24,
9580,54,
9581,49,
9582,48,32,
9583,22,
9584,46,
9585,56,
9586,37,32,
9587,55,
9588,0,
9589,32,
9590,54,
9591,19,
9592,22,
9593,34,
9594,24,
9595,8,
9596,54,
9597,49,
9598,48,
9599,33,34,
9600,46,34,
9601,56,
9602,37,
9603,12,
9604,24,
9605,0,
9606,2,
9607,32,
9608,54,
9609,49,
9610,48,37,
9611,19,
9612,22,
9613,34,
9614,46,
9615,56,
9616,11,
9617,23,37,
9618,12,
9619,24,
9620,0,
9621,32,
9622,54,46,
9623,49,
9624,9,
9625,33,46,
9626,3,
9627,24,
9628,0,
9629,2,
9630,8,
9631,18,
9632,49,
9633,9,
9634,19,
9635,22,
9636,56,
9637,11,
9638,21,
9639,23,
9640,37,48,
9641,3,
9642,49,
9643,22,
9644,46,53,
9645,37,
9646,3,
9647,12,
9648,24,
9649,0,
9650,18,
9651,32,
9652,49,
9653,48,
9654,9,
9655,19,
9656,22,
9657,33,54,
9658,34,
9659,46,54,
9660,16,
9661,56,
9662,11,
9663,37,
9664,3,
9665,12,
9666,32,
9667,48,
9668,9,
9669,16,
9670,56,
9671,3,
9672,24,
9673,0,
9674,2,
9675,8,
9676,18,
9677,32,
9678,54,
9679,1,
9680,49,
9681,48,
9682,9,
9683,19,
9684,22,
9685,33,
9686,34,
9687,46,56,
9688,6,
9689,16,
9690,
9691,11,
9692,21,
9693,23,
9694,37,
9695,55,
9696,3,0,
9697,12,
9698,24,
9699,2,
9700,8,
9701,18,
9702,32,
9703,54,
9704,1,
9705,48,
9706,9,
9707,19,
9708,22,
9709,34,
9710,46,
9711,6,0,
9712,16,
9713,56,
9714,21,
9715,55,
9716,3,
9717,24,
9718,8,2,
9719,18,
9720,32,
9721,1,
9722,48,
9723,34,
9724,16,
9725,56,
9726,11,
9727,21,
9728,55,
9729,0,
9730,2,
9731,8,
9732,18,
9733,32,
9734,54,
9735,1,
9736,48,
9737,9,
9738,19,
9739,22,
9740,33,
9741,6,3,
9742,16,
9743,56,
9744,11,
9745,21,
9746,3,
9747,0,
9748,8,6,
9749,48,
9750,11,
9751,21,
9752,3,
9753,24,
9754,0,
9755,2,
9756,1,
9757,48,
9758,9,
9759,22,
9760,6,8,
9761,56,
9762,11,
9763,3,9,
9764,12,
9765,24,
9766,0,
9767,18,
9768,54,
9769,48,
9770,3,
9771,24,
9772,0,
9773,2,
9774,8,11,
9775,32,
9776,48,
9777,33,
9778,6,11,
9779,56,
9780,21,
9781,55,
9782,24,
9783,0,
9784,18,
9785,54,
9786,48,
9787,9,12,
9788,19,12,
9789,22,
9790,11,
9791,37,
9792,55,
9793,12,
9794,24,
9795,18,16,
9796,49,
9797,34,
9798,11,
9799,55,
9800,3,
9801,12,
9802,24,
9803,0,
9804,2,
9805,8,
9806,32,
9807,54,
9808,49,
9809,48,
9810,9,
9811,19,
9812,22,
9813,34,
9814,16,18,
9815,56,
9816,11,
9817,21,
9818,23,
9819,55,
9820,3,
9821,12,
9822,24,
9823,18,
9824,32,
9825,54,
9826,49,
9827,22,19,
9828,34,
9829,3,
9830,2,
9831,8,
9832,18,
9833,32,
9834,48,
9835,34,
9836,6,
9837,11,
9838,55,
9839,12,
9840,24,
9841,0,
9842,2,
9843,18,
9844,54,
9845,48,
9846,9,
9847,19,22,
9848,33,22,
9849,34,
9850,16,
9851,56,
9852,55,
9853,3,
9854,2,
9855,18,
9856,32,
9857,48,
9858,56,
9859,11,
9860,21,23,
9861,3,
9862,12,
9863,
9864,0,
9865,2,
9866,8,
9867,18,
9868,32,
9869,54,
9870,49,
9871,48,
9872,19,
9873,22,
9874,33,24,
9875,34,24,
9876,46,
9877,6,
9878,16,
9879,56,
9880,11,
9881,37,
9882,24,
9883,54,
9884,49,
9885,48,32,
9886,22,
9887,46,
9888,56,
9889,37,32,
9890,55,
9891,0,
9892,32,
9893,54,
9894,19,
9895,22,
9896,34,
9897,24,
9898,8,
9899,54,
9900,49,
9901,48,
9902,33,34,
9903,46,34,
9904,56,
9905,37,
9906,12,
9907,24,
9908,0,
9909,2,
9910,32,
9911,54,
9912,49,
9913,48,37,
9914,19,
9915,22,
9916,34,
9917,46,
9918,56,
9919,11,
9920,23,37,
9921,12,
9922,24,
9923,0,
9924,32,
9925,54,46,
9926,49,
9927,9,
9928,33,46,
9929,3,
9930,24,
9931,0,
9932,2,
9933,8,
9934,18,
9935,49,
9936,9,
9937,19,
9938,22,
9939,56,
9940,11,
9941,21,
9942,23,
9943,37,48,
9944,3,
9945,49,
9946,22,
9947,46,53,
9948,37,
9949,3,
9950,12,
9951,24,
9952,0,
9953,18,
9954,32,
9955,49,
9956,48,
9957,9,
9958,19,
9959,22,
9960,33,54,
9961,34,
9962,46,54,
9963,16,
9964,56,
9965,11,
9966,37,
9967,3,
9968,12,
9969,32,
9970,48,
9971,9,
9972,16,
9973,56,
9974,3,
9975,24,
9976,0,
9977,2,
9978,8,
9979,18,
9980,32,
9981,54,
9982,1,
9983,49,
9984,48,
9985,9,
9986,19,
9987,22,
9988,33,
9989,34,
9990,46,56,
9991,6,
9992,16,
9993,
9994,11,
9995,21,
9996,23,
9997,37,
9998,55,
9999,3,0,
10000,12,
10001,24,
10002,2,
10003,8,
10004,18,
10005,32,
10006,54,
10007,1,
10008,48,
10009,9,
10010,19,
10011,22,
10012,34,
10013,46,
10014,6,0,
10015,16,
10016,56,
10017,21,
10018,55,
10019,3,
10020,24,
10021,8,2,
10022,18,
10023,32,
10024,1,
10025,48,
10026,34,
10027,16,
10028,56,
10029,11,
10030,21,
10031,55,
10032,0,
10033,2,
10034,8,
10035,18,
10036,32,
10037,54,
10038,1,
10039,48,
10040,9,
10041,19,
10042,22,
10043,33,
10044,6,3,
10045,16,
10046,56,
10047,11,
10048,21,
10049,3,
10050,0,
10051,8,6,
10052,48,
10053,11,
10054,21,
10055,3,
10056,24,
10057,0,
10058,2,
10059,1,
10060,48,
10061,9,
10062,22,
10063,6,8,
10064,56,
10065,11,
10066,3,
10067,12,
10068,24,
10069,0,
10070,18,
10071,54,
10072,48,
10073,3,
10074,24,
10075,0,
10076,2,
10077,8,11,
10078,32,
10079,48,
10080,33,
10081,6,11,
10082,56,
10083,21,
10084,55,
10085,24,
10086,0,
10087,18,
10088,54,
10089,48,
10090,9,12,
10091,19,12,
10092,22,
10093,11,
10094,37,
10095,55,
10096,12,
10097,24,
10098,18,16,
10099,49,
10100,34,
10101,11,
10102,55,
10103,3,
10104,12,
10105,24,
10106,0,
10107,2,
10108,8,
10109,32,
10110,54,
10111,49,
10112,48,
10113,9,
10114,19,
10115,22,
10116,34,
10117,16,
10118,56,
10119,11,
10120,21,
10121,23,
10122,55,
10123,3,
10124,12,
10125,24,
10126,18,
10127,32,
10128,54,
10129,49,
10130,22,19,
10131,34,
10132,3,
10133,2,
10134,8,
10135,18,
10136,32,
10137,48,
10138,34,
10139,6,
10140,11,
10141,55,
10142,12,
10143,24,
10144,0,
10145,2,
10146,18,
10147,54,
10148,48,
10149,9,
10150,19,22,
10151,33,22,
10152,34,
10153,16,
10154,56,
10155,55,
10156,3,
10157,2,
10158,18,
10159,32,
10160,48,
10161,56,
10162,11,
10163,21,23,
10164,3,
10165,12,
10166,
10167,0,
10168,2,
10169,8,
10170,18,
10171,32,
10172,54,
10173,49,
10174,48,
10175,19,
10176,22,
10177,33,24,
10178,34,24,
10179,46,
10180,6,
10181,16,
10182,56,
10183,11,
10184,37,
10185,24,
10186,54,
10187,49,
10188,48,
10189,22,
10190,46,
10191,56,
10192,37,32,
10193,55,
10194,0,
10195,32,
10196,54,
10197,19,
10198,22,
10199,34,
10200,24,
10201,8,
10202,54,
10203,49,
10204,48,
10205,33,34,
10206,46,34,
10207,56,
10208,37,
10209,12,
10210,24,
10211,0,
10212,2,
10213,32,
10214,54,
10215,49,
10216,48,37,
10217,19,
10218,22,
10219,34,
10220,46,
10221,56,
10222,11,
10223,23,37,
10224,12,
10225,24,
10226,0,
10227,32,
10228,54,46,
10229,49,
10230,9,
10231,33,46,
10232,3,
10233,24,
10234,0,
10235,2,
10236,8,
10237,18,
10238,49,
10239,9,
10240,19,
10241,22,
10242,56,
10243,11,
10244,21,
10245,23,
10246,37,48,
10247,3,
10248,49,
10249,22,
10250,46,53,
10251,37,
10252,3,
10253,12,
10254,24,
10255,0,
10256,18,
10257,32,
10258,49,
10259,48,
10260,9,
10261,19,
10262,22,
10263,33,54,
10264,34,
10265,46,54,
10266,16,
10267,56,
10268,11,
10269,37,
10270,3,
10271,12,
10272,32,
10273,48,
10274,9,
10275,16,
10276,56,
10277,3,
10278,24,
10279,0,
10280,2,
10281,8,
10282,18,
10283,32,
10284,54,
10285,1,
10286,49,
10287,48,
10288,9,
10289,19,
10290,22,
10291,33,
10292,34,
10293,46,56,
10294,6,
10295,16,
10296,
10297,11,
10298,21,
10299,23,
10300,37,
10301,55,
10302,3,0,
10303,12,
10304,24,
10305,2,
10306,8,
10307,18,
10308,32,
10309,54,
10310,1,
10311,48,
10312,9,
10313,19,
10314,22,
10315,34,
10316,46,
10317,6,0,
10318,16,
10319,56,
10320,21,
10321,55,
10322,3,
10323,24,
10324,8,2,
10325,18,
10326,32,
10327,1,
10328,48,
10329,34,
10330,16,
10331,56,
10332,11,
10333,21,
10334,55,
10335,0,
10336,2,
10337,8,
10338,18,
10339,32,
10340,54,
10341,1,
10342,48,
10343,9,
10344,19,
10345,22,
10346,33,
10347,6,3,
10348,16,
10349,56,
10350,11,
10351,21,
10352,3,
10353,0,
10354,8,6,
10355,48,
10356,11,
10357,21,
10358,3,
10359,24,
10360,0,
